"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000214787.10",13.3248080844317,-2.23603548080819,0.615445066018647,-3.63320075871798,0.000279927048049082,0.00127353427531737
"ENSG00000274220.1",15.8088278414254,-1.01402824418727,0.279101015600408,-3.63319439023134,0.000279933960079852,0.00127353427531737
"ENSG00000150510.17",94.8195042578577,-1.86642823440743,0.513852646653235,-3.632224620353,0.000280988367323742,0.00127777249467652
"ENSG00000175538.11",1894.97011730719,1.01947429855115,0.280718498807033,3.63166055277297,0.000281603374956665,0.00128000974868354
"ENSG00000204065.3",6.75016143503785,-3.29657785975258,0.907872392052959,-3.63110266223437,0.000282212888196096,0.00128250010711347
"ENSG00000198721.13",660.67841702475,-1.03872269477235,0.286193863975651,-3.62943733434034,0.000284039672556011,0.00129023827684305
"ENSG00000168405.17",267.703928817897,-1.7988214955304,0.495632263223351,-3.62934705628674,0.000284139019128477,0.00129040786753481
"ENSG00000232023.3",16.6617099913952,3.69932395281576,1.0197295354079,3.62775012821021,0.000285901750651327,0.00129812994311662
"ENSG00000267506.5",20.3473303568676,-2.57125215710099,0.709179008811395,-3.62567437156732,0.000288208342329194,0.00130774692445011
"ENSG00000169495.5",11.9198022090936,2.26322498134538,0.624403165117765,3.62462125078839,0.000289385230824449,0.00131280079970045
"ENSG00000154274.15",948.3916660034,-1.27951181058112,0.353037087071097,-3.62429857213117,0.000289746732296199,0.00131386789112042
"ENSG00000273669.1",5.20643043305838,-1.71100241700914,0.472085015275507,-3.62435231292102,0.000289686496381037,0.00131386789112042
"ENSG00000147443.13",287.691808615898,-1.6357318791411,0.451584613483615,-3.62220463297616,0.000292102901566066,0.00132337838117044
"ENSG00000173114.13",26.3185469894549,-1.64915660961165,0.455352778046218,-3.62171197612473,0.000292659857408283,0.0013250563474345
"ENSG00000135740.17",39.9003121472497,1.1483141266553,0.31710214734568,3.621275151453,0.000293154526042268,0.00132671868908516
"ENSG00000171101.13",16.9755203340543,-2.0148994001237,0.556401770093601,-3.62130300157877,0.000293122964665426,0.00132671868908516
"ENSG00000133104.14",431.151183074652,-1.59814387353358,0.441380415529709,-3.62078564726443,0.000293709780499122,0.00132865365704483
"ENSG00000065609.14",17.2934244176306,-3.1514215051534,0.870443992711671,-3.62047590831876,0.000294061632344136,0.00132995620679181
"ENSG00000277662.1",18.9188818854896,1.05358348772522,0.291049985037149,3.61994001680071,0.000294671317675592,0.00133242404378778
"ENSG00000153291.16",245.709859556339,1.62877927362819,0.450052119695461,3.61909032831651,0.000295640438255187,0.00133651572445192
"ENSG00000198108.4",51.1642148683271,1.56360874703754,0.432052274338906,3.6190267703834,0.000295713049758636,0.00133655361694775
"ENSG00000171126.8",13.1492423102018,-2.37655157965654,0.656706462957728,-3.61889476304653,0.000295863914385367,0.00133694510194248
"ENSG00000197888.2",5277.665151556,-3.94383130885573,1.08981340294258,-3.61881336585427,0.000295956975119862,0.00133707527035806
"ENSG00000164197.12",57.4300314239532,-1.72058905255493,0.475468029328138,-3.61872712027813,0.000296055608885886,0.0013371939550073
"ENSG00000170075.9",111.683105216594,-1.49776631078599,0.413898749525435,-3.61867802814889,0.000296111766287359,0.0013371939550073
"ENSG00000278195.2",9.08805986341058,-2.68851891574707,0.743164727782388,-3.61766216188656,0.000297276076403859,0.00134157837212924
"ENSG00000139364.10",26.4747106290688,-1.45525708576219,0.402479921637146,-3.61572592203537,0.000299507134126482,0.00135106090484239
"ENSG00000131018.24",816.633536362298,-1.61108999737466,0.445633185567541,-3.6152828145481,0.000300019910833816,0.00135308069452555
"ENSG00000259337.4",34.2998843857236,-2.57323888209585,0.711782051117707,-3.61520619697435,0.000300108658220656,0.00135318766390328
"ENSG00000278934.1",10.5560783356869,-1.7453265598986,0.482820066392401,-3.61485920197882,0.00030051089609284,0.00135470780693152
"ENSG00000147036.12",101.246333708973,-1.35299095266179,0.374303517178296,-3.6146893912763,0.000300707925232558,0.00135530240765958
"ENSG00000135447.17",88.7566667785584,-3.04818058547548,0.843346702513478,-3.61438608390926,0.000301060149870611,0.00135630237251733
"ENSG00000164161.10",142.188147944211,-1.69862938707831,0.469958905278217,-3.61442110788967,0.000301019457515844,0.00135630237251733
"ENSG00000211679.2",4841.32972485437,-2.41768218298214,0.669023493041759,-3.61374781024503,0.000301802626440354,0.00135876478874888
"ENSG00000149599.15",61.7379440304098,1.76215632844694,0.487734833358961,3.61293926109649,0.000302745639346038,0.001361363229303
"ENSG00000188322.8",237.437207995491,1.97378374435541,0.546410179554756,3.61227484078674,0.00030352261905977,0.00136355832901873
"ENSG00000107984.10",52.8260680322805,2.85110380746279,0.789515142633025,3.61120851710886,0.000304773492971846,0.00136780994003957
"ENSG00000213420.8",59.7731164192009,1.47987036536895,0.409801535257256,3.6111879484296,0.000304797668891512,0.00136780994003957
"ENSG00000123329.20",262.407918147737,-1.40924393535813,0.39027223706459,-3.61092540416833,0.000305106414752883,0.00136890025541025
"ENSG00000128438.10",18.7801972487089,-2.42093873891343,0.670680290200074,-3.60967628583692,0.000306579363851444,0.00137461969023588
"ENSG00000100678.19",9.55688812697475,-1.80024646182895,0.498867194003189,-3.60866876689718,0.000307772269539861,0.0013796710807529
"ENSG00000179698.14",60.6215177041751,1.58085691265131,0.43811780334666,3.6082918808037,0.000308219619803875,0.00138137886463468
"ENSG00000286138.1",8.18520341986196,1.74197478838565,0.48294103822063,3.60701338367074,0.000309741689819021,0.00138760276069839
"ENSG00000134874.18",195.46750697483,-1.4905756230907,0.413359815111566,-3.60600031400825,0.000310952759019057,0.0013924792164093
"ENSG00000198832.10",1584.35020343459,-1.1838265994498,0.328303892314752,-3.60588657997038,0.000311088998276085,0.00139273902003594
"ENSG00000113196.3",141.175319003975,-4.82460981602602,1.33848121893752,-3.60454054025187,0.000312705637052444,0.00139877291518149
"ENSG00000100154.14",329.348447090593,-1.26283651808899,0.350367510880652,-3.60431968967339,0.000312971635927921,0.00139966188953882
"ENSG00000248445.5",16.4134302147043,-1.11042872746202,0.308120425866086,-3.60387898446119,0.000313503067373489,0.00140173728598516
"ENSG00000130812.10",13.6435950360479,-1.40473517348408,0.389805596552535,-3.60368138863999,0.00031374161566421,0.00140250253068884
"ENSG00000075035.10",24.7642025295475,-2.79443208026586,0.775571228030878,-3.60306310918822,0.000314489134032313,0.00140554217999966
"ENSG00000224373.3",1383.63270254107,-2.64354983223326,0.733766125639168,-3.60271446154662,0.000314911394344102,0.00140712716446348
"ENSG00000275457.1",20.9526149282805,1.2997787273478,0.360833310147749,3.60215836729592,0.000315585999669139,0.00140983878641372
"ENSG00000144648.16",58.4677287632474,-1.93850674726435,0.538165888607372,-3.60206172167597,0.000315703379656881,0.00141006044801031
"ENSG00000270885.2",81.508074976562,2.37261617219155,0.65885760652525,3.60110613992072,0.000316866173994817,0.00141495026065625
"ENSG00000135617.4",930.589727273723,-1.07832577574852,0.299449766665951,-3.60102393050599,0.000316966397131376,0.00141509413385686
"ENSG00000271375.1",18.4762519887143,-2.68776312117204,0.746443842939138,-3.60075730625483,0.000317291648298956,0.00141624236582003
"ENSG00000174567.8",388.331188055947,1.54120222282329,0.428228986602415,3.5990142448115,0.000319425694194054,0.0014248508618401
"ENSG00000273117.1",49.2612774708587,1.10456465068057,0.306944988643977,3.59857528725366,0.000319965227688774,0.00142695165515981
"ENSG00000172020.13",80.0643931728046,-2.87009399841984,0.797743555710003,-3.59776519393556,0.000320963173683572,0.00143109549628915
"ENSG00000188906.16",154.595106894186,-1.91630537941359,0.532806644680755,-3.59662440126247,0.000322373445856046,0.00143630865058851
"ENSG00000274750.2",141.891964955815,-1.08911069317248,0.302817067127113,-3.59659613477237,0.000322408463015952,0.00143630865058851
"ENSG00000168081.9",25.3997012143963,-2.35176177357951,0.653943994012616,-3.59627398540515,0.000322807800433918,0.00143777986284876
"ENSG00000169684.13",91.2442781042563,1.23950670082621,0.344681989891115,3.59608780608981,0.000323038799968653,0.0014385008321309
"ENSG00000267466.1",14.305564298729,-2.60800320738296,0.725490855735873,-3.5948119631882,0.000324625952989414,0.00144495004401213
"ENSG00000226580.1",21.4846449805393,2.49827577182563,0.695078899166606,3.59423336663082,0.000325348131924672,0.00144732763081056
"ENSG00000286355.1",8.23227742090569,2.92661910158141,0.814257798491749,3.59421685245434,0.000325368766251709,0.00144732763081056
"ENSG00000279765.3",11.1434718056162,2.19408031554695,0.610457851704133,3.59415528757969,0.000325445701848498,0.00144736046372417
"ENSG00000287543.1",17.0179420022662,-1.51080607454884,0.420488702342717,-3.59297661537995,0.00032692193701827,0.00145330454762085
"ENSG00000133116.8",52.9897897772328,-1.76917208003549,0.492408934461091,-3.59289191608948,0.000327028260146382,0.00145346669487101
"ENSG00000181656.7",7.89154248084242,-2.52237615337139,0.702392952656043,-3.59111825344093,0.000329262189157406,0.0014627704727106
"ENSG00000272931.1",22.7140896886392,-1.02206038051545,0.284688794524359,-3.59009697667605,0.000330554958242442,0.00146820024035581
"ENSG00000115232.14",473.487159901272,-1.38369917352243,0.385464894259215,-3.58968921458236,0.000331072443838117,0.00146893102000584
"ENSG00000126003.7",2656.41399522164,1.01953356379144,0.284014245456214,3.58972685385466,0.000331024644584586,0.00146893102000584
"ENSG00000165646.14",19.8906769650758,-1.36291510172903,0.379670252294409,-3.58973370574258,0.000331015943859126,0.00146893102000584
"ENSG00000271659.1",10.5622623378136,1.96898016752872,0.548507884360968,3.58970257979547,0.000331055470209124,0.00146893102000584
"ENSG00000280411.1",443.11055842757,-2.5133290077749,0.700131844987473,-3.58979387349518,0.000330939550296546,0.00146893102000584
"ENSG00000283341.2",43.6349688447547,1.33536248992977,0.372009638372617,3.589591107831,0.000331197062936607,0.00146917068485352
"ENSG00000101082.14",83.4517757251059,-1.51000008595187,0.420668911385751,-3.58952146232458,0.000331285556068966,0.00146925002903647
"ENSG00000145604.17",1358.07995897334,1.15576377474013,0.322035748909256,3.588930044738,0.000332037916637736,0.00147200907817832
"ENSG00000277020.4",6.16116955448834,1.95234864996204,0.543993173742191,3.5889212295287,0.000332049142821328,0.00147200907817832
"ENSG00000134962.7",49.9940263900866,-1.90343675508502,0.530464146662097,-3.58824770168209,0.00033290793268117,0.00147493767879707
"ENSG00000164764.11",891.744811406355,2.75465055983148,0.767760345972208,3.58790418687656,0.000333346735304355,0.00147650323860117
"ENSG00000187601.5",310.232767834669,-1.15055763272589,0.320904159447602,-3.58536216765292,0.000336610747200181,0.00149032617840182
"ENSG00000138379.5",12.1279428678164,-1.92315636413364,0.53643986407744,-3.58503626019861,0.000337031376000626,0.00149187107066518
"ENSG00000169218.14",11.5572912041465,-2.13611342483128,0.595938840400475,-3.58445075235539,0.000337788290780841,0.00149426797254645
"ENSG00000142089.16",14566.5162982779,1.18042344753091,0.329343435487289,3.58417178039206,0.000338149490709688,0.00149554787506438
"ENSG00000274576.2",95.745067246205,-2.91486717927112,0.813313427237671,-3.58394080517168,0.000338448820107347,0.00149655365440157
"ENSG00000233885.7",18.8161047920107,1.36546857041826,0.381032415557157,3.58360211537811,0.000338888189134479,0.00149817810233681
"ENSG00000072818.12",344.652758838058,-1.29251156401761,0.360816647447648,-3.58218384090812,0.000340733863725669,0.0015055341138496
"ENSG00000111432.4",173.42231733448,3.03021733231453,0.845919795944085,3.58215677992577,0.00034076917085067,0.0015055341138496
"ENSG00000140287.11",48.5886625490521,-1.83083917468631,0.511107619184498,-3.58210111914887,0.00034084180358718,0.00150553536209841
"ENSG00000078399.19",942.884549974427,1.54105731421439,0.430223942437001,3.5819887323915,0.000340988503211016,0.00150583322328477
"ENSG00000132623.16",600.687772915542,1.05484024701011,0.29448864596907,3.58193859576133,0.000341053966136822,0.00150583322328477
"ENSG00000120907.18",6.19017293745857,-2.51114958176585,0.701085672299453,-3.58180131328267,0.000341233274754286,0.00150605488739214
"ENSG00000100836.10",393.110403468004,1.04697961361023,0.292346196623808,3.58130061448168,0.000341887999637068,0.00150823561256047
"ENSG00000180535.4",204.713212015264,-1.63271781973734,0.455926744704173,-3.58109682904592,0.000342154810348024,0.00150909271906147
"ENSG00000241749.4",9.51365896444806,1.90091057220298,0.530836977300805,3.58096864666194,0.000342322735830485,0.00150919360379165
"ENSG00000260428.3",82.7591536606308,1.12971319115996,0.315473537414116,3.58100777776809,0.000342271463904877,0.00150919360379165
"ENSG00000187122.17",25.5842075223073,-1.43050711491155,0.399510595088153,-3.5806487549996,0.000342742146636714,0.00151072258618161
"ENSG00000171858.18",24854.6220334084,1.03074674528882,0.287910444903839,3.58009500361504,0.000343469308066405,0.00151328664652844
"ENSG00000118271.12",18.06990600477,-2.40118019868391,0.670806648696295,-3.5795414421586,0.000344197662363123,0.00151585378965381
"ENSG00000137634.10",2190.64308455133,-2.62025233503772,0.732031260741319,-3.57942682992011,0.0003443486450516,0.00151616657908394
"ENSG00000163154.6",107.296351948211,-1.50632932598444,0.4208356253807,-3.57937692328632,0.000344414408156557,0.00151616657908394
"ENSG00000258789.1",12.0758830857246,-1.72988732163435,0.483549731463627,-3.5774755088753,0.000346928713723196,0.00152658904712751
"ENSG00000233578.1",14.4201852056446,1.95886220811674,0.547697463520172,3.57654058780316,0.000348171278856619,0.00153140903439598
"ENSG00000132963.8",5737.78340853606,1.00328586473237,0.280546212157122,3.57618752724586,0.000348641599011906,0.00153286042934285
"ENSG00000130643.9",17.9571635241969,-2.84397670816298,0.795467464156564,-3.57522694052415,0.000349924228496311,0.00153781906457862
"ENSG00000203685.10",254.159717570082,-3.00458213884394,0.840464940873417,-3.57490478510806,0.000350355375929215,0.00153938872840182
"ENSG00000164761.9",525.397934603628,1.77311266380174,0.496004225633324,3.57479346378096,0.000350504475099849,0.00153971872965015
"ENSG00000265791.1",8.08558312498991,1.53177283715763,0.428511314486517,3.57463802091935,0.000350712768118842,0.00154030856728261
"ENSG00000214694.12",7.20348886899819,-1.05079340248351,0.293987841166038,-3.57427503911649,0.000351199613680849,0.0015421212832
"ENSG00000109436.8",580.970886215354,-1.36491170166162,0.381897820235362,-3.57402328408272,0.000351537648656798,0.00154295442541643
"ENSG00000105289.15",4368.82896916115,-1.10017560889506,0.307835212609947,-3.57391085823918,0.000351688702666854,0.00154329190506001
"ENSG00000177732.8",882.483188018074,1.39633573435915,0.390833058997831,3.57271654025279,0.000353297126202593,0.00154871706322936
"ENSG00000281344.1",39.1026424596001,1.4526104629253,0.406637522894779,3.57224894688623,0.000353928720087425,0.00155115895878248
"ENSG00000160808.11",13.6639118016708,-1.43980444992935,0.403171746130722,-3.57119382433737,0.000355357791060174,0.00155676637350972
"ENSG00000134516.18",561.035823283946,-1.79834792913793,0.503585772698864,-3.57108565537912,0.000355504601002969,0.00155708171801111
"ENSG00000117245.13",27.7365822896571,-1.34394183738462,0.376380808795664,-3.57069703337143,0.000356032517790681,0.0015587377788147
"ENSG00000169248.13",512.15543623409,2.4130961635188,0.675850672014798,3.57045759283638,0.000356358146524186,0.00155983522739205
"ENSG00000250159.7",19.2992275335733,-1.99090782637624,0.557704618331203,-3.569824887471,0.000357219939212709,0.00156294989803979
"ENSG00000179168.15",8.79680551361929,1.63696809064979,0.458594331747743,3.56953406818432,0.000357616710593106,0.0015643569751381
